X,Y,Index_,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8834842.96471577,5411897.40169921,1205,GO-20181528994,2018,D51,Shooting,2018/08/19 04:00:00+00,73,Moss Park (73),-79.36474468,43.65298813,882
-8832151.68021606,5416021.96992053,1206,GO-20181548479,2018,D54,Shooting,2018/08/22 04:00:00+00,69,Blake-Jones (69),-79.34056846,43.67979025,883
-8849994.40568601,5417794.21298843,1207,GO-20181549969,2018,D12,Shooting,2018/08/22 04:00:00+00,115,Mount Dennis (115),-79.50085239,43.6913029,884
-8850885.99020445,5403984.97849655,1208,GO-20181494077,2018,D22,Other,2018/08/13 04:00:00+00,18,New Toronto (18),-79.50886163,43.60153841,885
-8851698.72824075,5419157.92478884,1209,GO-20181562384,2018,D12,Stabbing,2018/08/24 04:00:00+00,113,Weston (113),-79.51616258,43.70016019,886
-8821294.15149266,5436544.25802709,1210,GO-20181564549,2018,D42,Other,2018/08/24 04:00:00+00,129,Agincourt North (129),-79.24303362,43.81296952,887
-8834139.06708519,5413266.93671625,1211,GO-20181599566,2018,D51,Other,2018/08/29 04:00:00+00,72,Regent Park (72),-79.35842146,43.66188892,888
-8856229.79998355,5405305.24523776,1213,GO-20181527703,2018,D22,Stabbing,2018/08/18 04:00:00+00,14,Islington-City Centre West (14),-79.55686589,43.61012637,889
-8824909.10835403,5419366.10921931,1214,GO-20181609974,2018,D41,Shooting,2018/08/31 04:00:00+00,120,Clairlea-Birchmount (120),-79.27550733,43.70151223,890
-8817631.01778206,5435953.93480089,1215,GO-20181622696,2018,D42,Shooting,2018/09/02 04:00:00+00,132,Malvern (132),-79.21012713,43.80914276,891
-8839129.36067058,5409243.36391384,1216,GO-20181626502,2018,D14,Shooting,2018/09/02 04:00:00+00,82,Niagara (82),-79.40325003,43.63573543,892
-8845795.82967748,5415132.52295646,1217,GO-20181665625,2018,D12,Shooting,2018/09/08 04:00:00+00,91,Weston-Pellam Park (91),-79.46313594,43.67401149,893
-8842699.62498279,5410546.08806216,1218,GO-20181668023,2018,D11,Other,2018/09/08 04:00:00+00,86,Roncesvalles (86),-79.43532226,43.64420447,894
-8857371.79769653,5416567.9683054,1219,GO-20181684842,2018,D23,Stabbing,2018/09/11 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.56712463,43.68333734,895
-8820067.61998476,5425762.30947737,1220,GO-20181706301,2018,D43,Shooting,2018/09/14 04:00:00+00,138,Eglinton East (138),-79.2320155,43.74303707,896
-8823426.61882775,5432725.18379126,1221,GO-20181733104,2018,D42,Shooting,2018/09/18 04:00:00+00,128,Agincourt South-Malvern West (128),-79.2621899,43.7882081,897
-8840747.06886913,5432843.98247843,1222,GO-20181739446,2018,D32,Stabbing,2018/09/19 04:00:00+00,36,Newtonbrook West (36),-79.41778215,43.7889785,898
-8832620.40985636,5430332.21592332,1223,GO-20181772173,2018,D33,Shooting,2018/09/24 04:00:00+00,53,Henry Farm (53),-79.34477913,43.77268778,899
-8834612.45321979,5412888.38283738,1224,GO-20181777456,2018,D51,Shooting,2018/09/25 04:00:00+00,72,Regent Park (72),-79.36267396,43.65942878,900
-8851366.74902892,5425200.3484347,694,3795155,2010,D31,Other,2010/05/29 04:00:00+00,26,Downsview-Roding-CFB (26),-79.51318036,43.73938991,901
-8842915.44341917,5412095.79713299,695,4212793,2012,D11,Shooting,2012/01/27 05:00:00+00,83,Dufferin Grove (83),-79.43726099,43.65427761,902
-8841593.2628652,5427986.13525931,696,4085703,2012,D32,Shooting,2012/02/20 05:00:00+00,38,Lansing-Westgate (38),-79.42538364,43.75746765,903
-8841593.2628652,5427986.13525931,697,4085703,2012,D32,Shooting,2012/02/20 05:00:00+00,38,Lansing-Westgate (38),-79.42538364,43.75746765,904
-8829326.28578621,5432151.91837759,698,4370907,2012,D42,Other,2012/02/29 05:00:00+00,117,L'Amoreaux (117),-79.31518751,43.78449038,905
-8839803.27550951,5429339.95674003,699,4334336,2012,D32,Other,2012/03/11 05:00:00+00,51,Willowdale East (51),-79.40930391,43.766251,906
-8840528.34054126,5416061.68701301,700,3844704,2010,D13,Stabbing,2010/06/12 04:00:00+00,96,Casa Loma (96),-79.41581728,43.68004828,907
-8852082.12481219,5411345.95160511,701,4445252,2012,D22,Stabbing,2012/03/23 04:00:00+00,15,Kingsway South (15),-79.51960669,43.64940381,908
-8843599.6987256,5413802.8696272,702,3662181,2010,D14,Other,2010/05/08 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44340776,43.66537166,909
-8846932.12671934,5409964.84610438,703,3568162,2010,D11,Stabbing,2010/05/29 04:00:00+00,87,High Park-Swansea (87),-79.47334347,43.64042595,910
-8851214.36489117,5403645.12021143,704,3711024,2010,D22,Other,2010/06/12 04:00:00+00,18,New Toronto (18),-79.51181147,43.59932753,911
-8856423.97345815,5418248.17307672,705,3786264,2010,D23,Stabbing,2010/06/29 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.55861018,43.69425151,912
-8850556.83962088,5415454.76666148,706,3773164,2010,D12,Stabbing,2010/06/30 04:00:00+00,111,Rockcliffe-Smythe (111),-79.50590482,43.67610518,913
-8848386.88433406,5426030.5641259,707,3776066,2010,D31,Shooting,2010/07/02 04:00:00+00,26,Downsview-Roding-CFB (26),-79.48641178,43.74477798,914
-8838988.14299095,5414267.20919964,708,3771858,2010,D53,Stabbing,2010/07/02 04:00:00+00,95,Annex (95),-79.40198145,43.66838899,915
-8848518.05320326,5414940.03230634,709,3755673,2012,D12,Shooting,2012/04/12 04:00:00+00,111,Rockcliffe-Smythe (111),-79.48759009,43.6727608,916
-8828287.00590697,5424146.68439485,710,4428014,2012,D41,Stabbing,2012/04/15 04:00:00+00,43,Victoria Village (43),-79.3058515,43.73255097,917
-8846026.67290553,5412598.50372072,711,4376058,2012,D11,Other,2012/04/16 04:00:00+00,88,High Park North (88),-79.46520964,43.65754485,918
-8843423.3864633,5422615.28259967,712,4449577,2012,D32,Shooting,2012/05/04 04:00:00+00,32,Englemount-Lawrence (32),-79.44182392,43.72260982,919
-8839132.82493314,5418814.22226587,713,4346812,2012,D53,Shooting,2012/05/09 04:00:00+00,100,Yonge-Eglinton (100),-79.40328115,43.69792797,920
-8825350.97882759,5419628.72387429,714,4449281,2012,D41,Other,2012/05/07 04:00:00+00,121,Oakridge (121),-79.27947672,43.70321772,921
-8850062.66902415,5413728.15009001,715,4445741,2012,D11,Shooting,2012/05/10 04:00:00+00,114,Lambton Baby Point (114),-79.50146561,43.66488611,922
-8835500.76828479,5411550.26917196,716,3363455,2012,D51,Other,2012/05/14 04:00:00+00,73,Moss Park (73),-79.37065383,43.65073186,923
-8811519.28830684,5432460.29629738,717,4438492,2012,D43,Shooting,2012/05/31 04:00:00+00,133,Centennial Scarborough (133),-79.15522453,43.78649029,924
-8836533.82651769,5412062.72990581,718,4533105,2012,D52,Shooting,2012/06/02 04:00:00+00,76,Bay Street Corridor (76),-79.37993395,43.65406269,925
-8836533.82651769,5412062.72990581,719,4533105,2012,D52,Shooting,2012/06/02 04:00:00+00,76,Bay Street Corridor (76),-79.37993395,43.65406269,926
-8840803.45998358,5412244.77190561,720,4386217,2012,D14,Shooting,2012/06/18 04:00:00+00,81,Trinity-Bellwoods (81),-79.41828872,43.65524586,927
-8825655.95861012,5429828.59957204,721,4503011,2012,D41,Shooting,2012/06/22 04:00:00+00,126,Dorset Park (126),-79.2822164,43.76942091,928
-8839494.75354077,5427837.14049041,722,4556249,2012,D32,Shooting,2012/06/23 04:00:00+00,51,Willowdale East (51),-79.40653241,43.75650092,929
-8856390.96388955,5411294.33484556,723,4578181,2012,D22,Shooting,2012/07/05 04:00:00+00,14,Islington-City Centre West (14),-79.55831365,43.6490683,930
-8814816.21540176,5429126.40493481,724,4544154,2012,D43,Shooting,2012/07/16 04:00:00+00,136,West Hill (136),-79.18484133,43.7648656,931
-8814816.21540176,5429126.40493481,725,4544154,2012,D43,Shooting,2012/07/16 04:00:00+00,136,West Hill (136),-79.18484133,43.7648656,932
-8850364.84912149,5416728.92984423,726,4466647,2012,D12,Shooting,2012/07/17 04:00:00+00,111,Rockcliffe-Smythe (111),-79.50418014,43.68438299,933
-8843651.09048172,5422134.15773739,727,4427513,2012,D32,Shooting,2012/07/19 04:00:00+00,32,Englemount-Lawrence (32),-79.44386942,43.71948624,934
-8822619.40335138,5431647.87882323,728,4528375,2012,D42,Other,2012/07/22 04:00:00+00,127,Bendale (127),-79.25493856,43.78122141,935
-8851538.88235753,5429488.05860748,729,4622186,2012,D31,Shooting,2012/08/01 04:00:00+00,24,Black Creek (24),-79.51472666,43.76721178,936
-8818235.07741413,5435746.49702136,730,4531897,2012,D42,Other,2012/08/07 04:00:00+00,132,Malvern (132),-79.21555349,43.80779799,937
-8825712.50334547,5423437.1858923,731,4613436,2012,D55,Other,2012/08/24 04:00:00+00,120,Clairlea-Birchmount (120),-79.28272435,43.72794544,938
-8817184.57541702,5435970.53749106,732,4528016,2012,D42,Shooting,2012/09/08 04:00:00+00,132,Malvern (132),-79.20611667,43.80925039,939
-8827411.1909076,5415882.60357404,733,4563307,2012,D55,Shooting,2012/09/08 04:00:00+00,63,The Beaches (63),-79.29798392,43.67888482,940
-8851579.08093885,5426387.59524146,734,4453311,2012,D23,Shooting,2012/09/16 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51508777,43.74709495,941
-8843339.34136095,5419480.2966869,735,4520488,2012,D13,Other,2012/09/15 04:00:00+00,108,Briar Hill-Belgravia (108),-79.44106893,43.7022538,942
-8859091.29087149,5424365.5223886,736,4589405,2012,D23,Shooting,2012/09/18 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,943
-8859091.29087149,5424365.5223886,737,4589405,2012,D23,Shooting,2012/09/18 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,944
-8851616.42194885,5428047.9806705,738,4663461,2012,D31,Shooting,2012/10/11 04:00:00+00,24,Black Creek (24),-79.51542321,43.75786892,945
-8820858.74979471,5430447.64456486,739,4615172,2012,D43,Other,2012/10/17 04:00:00+00,137,Woburn (137),-79.23912234,43.77343652,946
-8835522.71046962,5413671.39411513,740,4477212,2012,D51,Stabbing,2012/10/23 04:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37085094,43.66451729,947
-8818008.4687795,5432367.24106953,741,4703830,2012,D43,Shooting,2012/10/28 04:00:00+00,135,Morningside (135),-79.21351783,43.78588681,948
-8844258.74239375,5422345.47295364,742,4697103,2012,D32,Shooting,2012/10/29 04:00:00+00,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,949
-8842912.56024436,5409426.48399243,743,4613667,2012,D14,Stabbing,2012/10/29 04:00:00+00,85,South Parkdale (85),-79.43723509,43.63692597,950
-8849131.8232345,5417332.84270993,744,4754900,2012,D12,Shooting,2012/10/30 04:00:00+00,115,Mount Dennis (115),-79.49310368,43.68830601,951
-8839488.96604045,5412471.79976959,745,4695122,2012,D14,Shooting,2012/11/11 05:00:00+00,78,Kensington-Chinatown (78),-79.40648042,43.65672138,952
-8858917.50556163,5424731.95045865,746,4664511,2012,D23,Other,2012/11/12 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58100996,43.73634981,953
-8829223.31525723,5416005.30612443,747,4559977,2012,D55,Other,2012/11/14 05:00:00+00,64,Woodbine Corridor (64),-79.31426251,43.67968199,954
-8830699.57089202,5423236.80130178,748,4545660,2012,D54,Stabbing,2012/11/17 05:00:00+00,42,Banbury-Don Mills (42),-79.32752394,43.72664463,955
-8848083.74466271,5424305.42561786,749,4672379,2012,D31,Shooting,2012/12/02 05:00:00+00,26,Downsview-Roding-CFB (26),-79.48368863,43.73358135,956
-8834134.74009659,5415810.45461367,750,4471737,2012,D53,Other,2012/07/02 04:00:00+00,67,Playter Estates-Danforth (67),-79.35838259,43.67841608,957
-8835844.06646245,5414098.85295627,751,4844185,2012,D51,Stabbing,2012/12/20 05:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,958
-8859107.96430482,5408863.78129957,752,1799882,2012,D22,Other,2012/07/03 04:00:00+00,12,Markland Wood (12),-79.58272088,43.63326753,959
-8859107.96430482,5408863.78129957,753,1799887,2012,D22,Shooting,2012/11/29 05:00:00+00,12,Markland Wood (12),-79.58272088,43.63326753,960
-8823920.27624162,5427744.31069035,754,3757791,2010,D41,Shooting,2010/07/06 04:00:00+00,126,Dorset Park (126),-79.2666245,43.7558986,961
-8838517.42184497,5411785.28957688,755,3360930,2010,D52,Shooting,2010/07/10 04:00:00+00,78,Kensington-Chinatown (78),-79.39775289,43.65225944,962
-8821704.31928843,5427646.22023511,756,3831826,2010,D41,Stabbing,2010/07/14 04:00:00+00,127,Bendale (127),-79.24671822,43.75526214,963
-8830932.20747707,5421491.16961883,757,3587228,2010,D54,Shooting,2010/07/13 04:00:00+00,44,Flemingdon Park (44),-79.32961375,43.71531155,964
-8823080.67569899,5432601.97186393,758,3686077,2010,D42,Shooting,2010/07/16 04:00:00+00,128,Agincourt South-Malvern West (128),-79.25908224,43.78740907,965
-8850661.4632443,5425344.3978041,759,3520868,2010,D31,Shooting,2010/07/30 04:00:00+00,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,966
-8862342.13392362,5424013.86138744,760,3804848,2010,D23,Shooting,2010/07/30 04:00:00+00,1,West Humber-Clairville (1),-79.61177392,43.73168881,967
-8831522.54475551,5422017.78263795,761,3883110,2010,D54,Stabbing,2010/07/31 04:00:00+00,44,Flemingdon Park (44),-79.33491684,43.71873068,968
-8853323.83918544,5410615.43460134,762,3436989,2010,D22,Shooting,2010/08/14 04:00:00+00,14,Islington-City Centre West (14),-79.5307612,43.64465526,969
-8836068.07244738,5414462.15127428,763,3577793,2010,D51,Shooting,2010/08/14 04:00:00+00,74,North St.James Town (74),-79.37575001,43.6696557,970
-8843178.03385281,5422873.73672394,764,3773675,2010,D32,Shooting,2010/08/24 04:00:00+00,32,Englemount-Lawrence (32),-79.43961988,43.7242877,971
-8843237.55861093,5411657.96752516,765,3412926,2010,D14,Stabbing,2010/08/27 04:00:00+00,83,Dufferin Grove (83),-79.4401546,43.65143188,972
-8820063.73938731,5428270.87388218,766,3528531,2010,D43,Shooting,2010/09/10 04:00:00+00,137,Woburn (137),-79.23198064,43.75931509,973
-8851990.24281769,5428672.08044291,767,3836758,2010,D31,Shooting,2010/09/12 04:00:00+00,24,Black Creek (24),-79.5187813,43.7619181,974
-8851358.79079852,5417108.8065055,768,3905801,2010,D23,Stabbing,2010/09/25 04:00:00+00,8,Humber Heights-Westmount (8),-79.51310887,43.6868507,975
-8846953.8640763,5413951.16711579,769,3793509,2010,D51,Other,2010/08/29 04:00:00+00,90,Junction Area (90),-79.47353874,43.66633533,976
-8851154.83345388,5418878.35275941,770,3708472,2010,D12,Shooting,2010/09/29 04:00:00+00,113,Weston (113),-79.51127669,43.69834448,977
-8851154.83345388,5418878.35275941,771,3708472,2010,D12,Shooting,2010/09/29 04:00:00+00,113,Weston (113),-79.51127669,43.69834448,978
-8842472.352884,5408938.1292919,772,3834477,2010,D14,Shooting,2010/10/04 04:00:00+00,85,South Parkdale (85),-79.43328064,43.63375092,979
-8828573.35525953,5425109.30625166,773,2896399,2010,D41,Other,2010/07/09 04:00:00+00,43,Victoria Village (43),-79.30842382,43.73879902,980
-8851616.42194885,5428047.9806705,774,3633942,2010,D31,Shooting,2010/10/04 04:00:00+00,24,Black Creek (24),-79.51542321,43.75786892,981
-8834207.59870331,5413028.89961638,775,3561941,2010,D51,Shooting,2010/10/09 04:00:00+00,72,Regent Park (72),-79.35903709,43.66034198,982
-8834207.59870331,5413028.89961638,776,3561941,2010,D51,Shooting,2010/10/09 04:00:00+00,72,Regent Park (72),-79.35903709,43.66034198,983
-8825070.17095928,5419502.14978884,777,3520082,2010,D41,Shooting,2010/10/17 04:00:00+00,121,Oakridge (121),-79.27695418,43.70239572,984
-8834535.87876846,5412607.40338958,778,3772354,2010,D51,Shooting,2010/10/25 04:00:00+00,72,Regent Park (72),-79.36198608,43.65760269,985
-8833614.6988502,5413541.90863807,779,3355708,2010,D55,Stabbing,2010/10/27 04:00:00+00,70,South Riverdale (70),-79.35371098,43.66367584,986
-8840385.85604582,5430180.55789032,780,3911901,2010,D32,Shooting,2010/11/17 05:00:00+00,37,Willowdale West (37),-79.41453732,43.77170402,987
-8833534.21151877,5432592.0983889,781,3929126,2010,D33,Shooting,2010/11/20 05:00:00+00,47,Don Valley Village (47),-79.35298795,43.78734504,988
-8850273.60053489,5425460.27558376,782,3988019,2010,D31,Shooting,2010/11/22 05:00:00+00,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,989
-8819741.97930473,5428532.03586722,783,3904746,2010,D43,Shooting,2010/11/24 05:00:00+00,137,Woburn (137),-79.22909022,43.76100951,990
-8837849.69859612,5410629.64117612,784,3845292,2010,D52,Other,2010/11/27 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39175463,43.64474761,991
-8834105.73580326,5413160.58141167,785,3878370,2010,D51,Shooting,2010/11/29 05:00:00+00,72,Regent Park (72),-79.35812204,43.66119775,992
-8827648.53519392,5416662.20662422,786,4003542,2010,D55,Other,2010/12/02 05:00:00+00,62,East End-Danforth (62),-79.30011602,43.68394954,993
-8848603.10018103,5414727.77534133,787,4016091,2010,D12,Shooting,2010/12/25 05:00:00+00,111,Rockcliffe-Smythe (111),-79.48835408,43.67138165,994
-8835271.24975867,5413880.32898017,788,3561930,2010,D51,Other,2010/08/08 04:00:00+00,71,Cabbagetown-South St.James Town (71),-79.36859203,43.66587501,995
-8848800.23252769,5418583.60498772,789,3912797,2010,D12,Other,2010/09/12 04:00:00+00,30,Brookhaven-Amesbury (30),-79.49012495,43.69643015,996
-8817254.72673373,5429424.33218399,790,3801763,2010,D43,Other,2010/05/25 04:00:00+00,137,Woburn (137),-79.20674685,43.76679837,997
-8849299.34459661,5431107.73256182,791,4821260,2013,D31,Stabbing,2013/01/01 05:00:00+00,27,York University Heights (27),-79.49460855,43.77771807,998
-8834207.59870331,5413028.89961638,792,4842775,2013,D51,Shooting,2013/01/18 05:00:00+00,72,Regent Park (72),-79.35903709,43.66034198,999
-8857513.23022278,5415394.54625613,793,4724330,2013,D23,Other,2013/01/19 05:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,1000
-8849299.34459661,5431107.73256182,1225,GO-20181823974,2018,D31,Shooting,2018/10/02 04:00:00+00,27,York University Heights (27),-79.49460855,43.77771807,1001
-8827558.39757583,5432013.76219878,1226,GO-20181827810,2018,D42,Shooting,2018/10/03 04:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,1002
-8832912.96304414,5412886.94721378,1227,GO-20181839683,2018,D55,Other,2018/10/04 04:00:00+00,70,South Riverdale (70),-79.34740718,43.65941945,1003
-8848806.70575608,5424479.6962388,1228,GO-20181879521,2018,D31,Shooting,2018/10/11 04:00:00+00,26,Downsview-Roding-CFB (26),-79.4901831,43.73471251,1004
-8823685.33979589,5424180.43735878,1229,GO-20181939006,2018,D41,Stabbing,2018/10/20 04:00:00+00,124,Kennedy Park (124),-79.26451403,43.73277006,1005
-8826153.85840979,5419146.1225149,1230,GO-20181923388,2018,D41,Other,2018/10/18 04:00:00+00,120,Clairlea-Birchmount (120),-79.28668911,43.70008354,1006
-8836219.26546658,5412437.87263398,1231,GO-20181887731,2018,D51,Other,2018/10/12 04:00:00+00,75,Church-Yonge Corridor (75),-79.3771082,43.65650088,1007
-8853283.78643265,5422132.20314852,1232,GO-20182096419,2018,D31,Shooting,2018/11/14 05:00:00+00,23,Pelmo Park-Humberlea (23),-79.5304014,43.71947355,1008
-8815171.95130613,5429496.66782039,1233,GO-20182124586,2018,D43,Shooting,2018/11/18 05:00:00+00,136,West Hill (136),-79.18803696,43.76726763,1009
-8835363.39335398,5412133.84643856,1234,GO-20182113063,2018,D51,Other,2018/11/16 05:00:00+00,73,Moss Park (73),-79.36941977,43.65452491,1010
-8835963.53676636,5413076.8869245,1235,GO-20182242344,2018,D51,Stabbing,2018/12/06 05:00:00+00,73,Moss Park (73),-79.37481095,43.66065384,1011
-8855313.86210011,5419337.54602033,1236,GO-20182280579,2018,D23,Shooting,2018/12/12 05:00:00+00,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,1012
-8851873.68017888,5428224.85741422,1237,GO-20182315055,2018,D31,Shooting,2018/12/18 05:00:00+00,24,Black Creek (24),-79.5177342,43.75901653,1013
-8838501.20036877,5410661.29107267,1238,GO-20182320758,2018,D14,Shooting,2018/12/19 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39760717,43.64495335,1014
-8859449.42237129,5426985.90840782,1240,GO-20182339244,2018,D23,Shooting,2018/12/21 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,1015
-8822340.55359292,5423413.83229312,1241,GO-201930365,2019,D41,Stabbing,2019/01/06 05:00:00+00,124,Kennedy Park (124),-79.25243361,43.72779384,1016
-8856567.48654568,5422652.66363739,1242,GO-201954928,2019,D23,Shooting,2019/01/09 05:00:00+00,4,Rexdale-Kipling (4),-79.55989938,43.7228525,1017
-8824270.23355122,5420839.55276514,1243,GO-201945560,2019,D41,Stabbing,2019/01/08 05:00:00+00,120,Clairlea-Birchmount (120),-79.26976822,43.71108054,1018
-8826211.57311299,5429852.82651959,1244,GO-201969065,2019,D41,Shooting,2019/01/12 05:00:00+00,126,Dorset Park (126),-79.28720757,43.76957807,1019
-8848348.0494165,5414438.86499772,1245,GO-2019146683,2019,D12,Stabbing,2019/01/24 05:00:00+00,111,Rockcliffe-Smythe (111),-79.48606292,43.66950439,1020
-8834807.11761334,5412301.63143617,1246,GO-2019244561,2019,D51,Shooting,2019/02/08 05:00:00+00,73,Moss Park (73),-79.36442266,43.65561541,1021
-8815930.73389844,5429377.36503897,1247,GO-2019272774,2019,D43,Shooting,2019/02/12 05:00:00+00,136,West Hill (136),-79.19485322,43.76649368,1022
-8856127.25135544,5421743.46690866,1248,GO-2019281405,2019,D23,Shooting,2019/02/13 05:00:00+00,4,Rexdale-Kipling (4),-79.55594468,43.71694966,1023
-8847554.47614373,5407391.44694902,1249,GO-2019258675,2019,D22,Shooting,2019/02/10 05:00:00+00,17,Mimico (includes Humber Bay Shores) (17),-79.47893413,43.62369402,1024
-8858842.39273522,5424518.02000945,1250,GO-2019349242,2019,D23,Shooting,2019/02/24 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58033521,43.73496126,1025
-8837786.42682394,5420847.15596195,1251,GO-2019400418,2019,D53,Other,2019/03/04 05:00:00+00,104,Mount Pleasant West (104),-79.39118625,43.71112991,1026
-8848321.36836095,5425012.98947196,1252,GO-2019449448,2019,D31,Shooting,2019/03/11 04:00:00+00,26,Downsview-Roding-CFB (26),-79.48582324,43.73817389,1027
-8845221.71164886,5414321.26181051,1253,GO-2019456465,2019,D11,Other,2019/03/13 04:00:00+00,91,Weston-Pellam Park (91),-79.45797855,43.66874022,1028
-8855935.6237576,5415801.94897272,1254,GO-2019494501,2019,D23,Other,2019/03/18 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.55422326,43.67836082,1029
-8844286.12810168,5412778.06512264,1255,GO-2019499554,2019,D11,Shooting,2019/03/19 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44957406,43.65871183,1030
-8839711.08516001,5419841.48619579,1257,GO-2019424256,2019,D53,Shooting,2019/03/08 05:00:00+00,100,Yonge-Eglinton (100),-79.40847575,43.70459942,1031
-8836567.7956603,5411230.03237568,1258,GO-2019649220,2019,D52,Stabbing,2019/04/10 04:00:00+00,76,Bay Street Corridor (76),-79.3802391,43.64865033,1032
-8847437.46266099,5417385.88028349,1259,GO-2019677551,2019,D12,Stabbing,2019/04/15 04:00:00+00,110,Keelesdale-Eglinton West (110),-79.47788298,43.68865053,1033
-8843070.29884962,5417816.53319871,1260,GO-2019716384,2019,D13,Shooting,2019/04/21 04:00:00+00,107,Oakwood Village (107),-79.43865208,43.69144788,1034
-8817946.72431073,5430635.52097349,1261,GO-2019767371,2019,D43,Shooting,2019/04/28 04:00:00+00,135,Morningside (135),-79.21296317,43.77465518,1035
-8859955.19023257,5424371.89136279,1262,GO-2019785029,2019,D23,Shooting,2019/05/01 04:00:00+00,1,West Humber-Clairville (1),-79.59033164,43.73401277,1036
-8858731.61759674,5412330.59292756,1263,GO-2019766762,2019,D22,Other,2019/04/28 04:00:00+00,11,Eringate-Centennial-West Deane (11),-79.5793401,43.65580364,1037
-8857249.44978379,5428467.00438948,1264,GO-2019798063,2019,D31,Shooting,2019/05/03 04:00:00+00,21,Humber Summit (21),-79.56602556,43.76058759,1038
-8816359.30057966,5426264.70219633,1265,GO-2019819986,2019,D43,Stabbing,2019/05/05 04:00:00+00,140,Guildwood (140),-79.1987031,43.74629744,1039
-8842294.33075432,5413600.08416326,1266,GO-2019928762,2019,D14,Other,2019/05/21 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.43168144,43.66405389,1040
-8837323.47243883,5414290.33345359,1267,GO-20191052988,2019,D52,Stabbing,2019/06/08 04:00:00+00,76,Bay Street Corridor (76),-79.38702746,43.66853925,1041
-8835785.8385764,5412011.33992781,1268,GO-20191039892,2019,D51,Other,2019/06/06 04:00:00+00,75,Church-Yonge Corridor (75),-79.37321466,43.65372868,1042
-8814816.21540176,5429126.40493481,1269,GO-20191198026,2019,D43,Shooting,2019/06/27 04:00:00+00,136,West Hill (136),-79.18484133,43.7648656,1043
-8837968.21489199,5411025.38036294,1270,GO-20191213308,2019,D52,Shooting,2019/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,1044
-8850341.20040887,5417423.11699254,1271,GO-20191206091,2019,D12,Shooting,2019/06/29 04:00:00+00,115,Mount Dennis (115),-79.5039677,43.68889241,1045
-8850341.20040887,5417423.11699254,1272,GO-20191206091,2019,D12,Shooting,2019/06/29 04:00:00+00,115,Mount Dennis (115),-79.5039677,43.68889241,1046
-8829903.32261188,5428495.93495565,1273,GO-20191191914,2019,D33,Stabbing,2019/06/27 04:00:00+00,45,Parkwoods-Donalda (45),-79.32037112,43.76077529,1047
-8835363.39335398,5412133.84643856,1274,GO-20191226977,2019,D51,Other,2019/07/01 04:00:00+00,73,Moss Park (73),-79.36941977,43.65452491,1048
-8842288.93175901,5413078.00867273,1275,GO-20191344279,2019,D14,Other,2019/07/18 04:00:00+00,83,Dufferin Grove (83),-79.43163294,43.66066113,1049
-8850424.67889502,5421557.47956179,1276,GO-20191445359,2019,D12,Shooting,2019/08/02 04:00:00+00,28,Rustic (28),-79.5047176,43.71574209,1050
-8841846.91545692,5416254.35497009,1277,GO-20191492032,2019,D13,Stabbing,2019/08/07 04:00:00+00,94,Wychwood (94),-79.42766224,43.68129997,1051
-8827607.70320469,5421883.53938535,1278,GO-20191506357,2019,D54,Shooting,2019/08/09 04:00:00+00,43,Victoria Village (43),-79.29974922,43.7178591,1052
-8844337.07124025,5411275.79189778,1279,GO-20191558069,2019,D11,Shooting,2019/08/16 04:00:00+00,87,High Park-Swansea (87),-79.45003169,43.64894777,1053
-8850204.33309494,5417909.58648733,1280,GO-20191595863,2019,D12,Shooting,2019/08/21 04:00:00+00,115,Mount Dennis (115),-79.5027382,43.6920523,1054
-8853908.52143374,5421143.30049947,1281,GO-20191581564,2019,D12,Shooting,2019/08/19 04:00:00+00,23,Pelmo Park-Humberlea (23),-79.53601349,43.71305284,1055
